0.000000000000000000e+00,-8.445530026721849026e+01
1.000000000000000000e+00,-8.452336990454298871e+01
2.000000000000000000e+00,-8.454772020515169118e+01
3.000000000000000000e+00,-8.413143312744706748e+01
4.000000000000000000e+00,-8.489889758008199294e+01
5.000000000000000000e+00,-8.409449036963955848e+01
6.000000000000000000e+00,-8.437804631954972479e+01
7.000000000000000000e+00,-8.395348633946281325e+01
8.000000000000000000e+00,-8.509807530643983853e+01
9.000000000000000000e+00,-8.446043241994644291e+01
1.000000000000000000e+01,-8.431949320540850579e+01
1.100000000000000000e+01,-8.474331824184046980e+01
1.200000000000000000e+01,-8.490456773577299998e+01
1.300000000000000000e+01,-8.409419671501845528e+01
1.400000000000000000e+01,-8.488631619262500294e+01
1.500000000000000000e+01,-8.548937057537374073e+01
1.600000000000000000e+01,-8.385040962501295780e+01
1.700000000000000000e+01,-8.458016969274822827e+01
1.800000000000000000e+01,-8.420876103067578811e+01
1.900000000000000000e+01,-8.417349648625899761e+01
2.000000000000000000e+01,-8.422878950616355098e+01
2.100000000000000000e+01,-6.053626909617580765e+01
2.200000000000000000e+01,2.242217667081946075e+01
2.300000000000000000e+01,3.228291492968001108e+01
2.400000000000000000e+01,3.099682002050894525e+01
2.500000000000000000e+01,3.019209242677324312e+01
2.600000000000000000e+01,2.627585185984426985e+01
2.700000000000000000e+01,2.460072797172187364e+01
2.800000000000000000e+01,2.309608603504050350e+01
2.900000000000000000e+01,2.197922773379440997e+01
3.000000000000000000e+01,2.078983115717395336e+01
3.100000000000000000e+01,2.023724632150477731e+01
3.200000000000000000e+01,1.898120212500051096e+01
3.300000000000000000e+01,1.781712981099591175e+01
3.400000000000000000e+01,1.811453036109437420e+01
3.500000000000000000e+01,1.816337353504625440e+01
3.600000000000000000e+01,1.783742492590776152e+01
3.700000000000000000e+01,1.788822778573683081e+01
3.800000000000000000e+01,1.816959265277239766e+01
3.900000000000000000e+01,1.813528262351276865e+01
4.000000000000000000e+01,1.772076447302697488e+01
4.100000000000000000e+01,1.817288328439129685e+01
4.200000000000000000e+01,1.913774223821604181e+01
4.300000000000000000e+01,1.895219337705328755e+01
4.400000000000000000e+01,1.921795325822069245e+01
4.500000000000000000e+01,1.952719389730194521e+01
4.600000000000000000e+01,1.935531407645766677e+01
4.700000000000000000e+01,1.978370234667764649e+01
4.800000000000000000e+01,2.018896227415983802e+01
4.900000000000000000e+01,2.032393274064974165e+01
5.000000000000000000e+01,1.950797890165752690e+01
5.100000000000000000e+01,2.114397373131421531e+01
5.200000000000000000e+01,2.127877003596809402e+01
5.300000000000000000e+01,2.160544689365832483e+01
5.400000000000000000e+01,2.216727670560207031e+01
5.500000000000000000e+01,2.127156738561641092e+01
5.600000000000000000e+01,2.202602908738995069e+01
