0.000000000000000000e+00,-7.434037490403083837e+01
2.000000000000000111e-01,-7.433230121916744793e+01
4.000000000000000222e-01,-7.425740288431471470e+01
6.000000000000000888e-01,-7.410246357771821124e+01
8.000000000000000444e-01,-7.427248662429347803e+01
1.000000000000000000e+00,-7.463572525764669763e+01
1.200000000000000178e+00,-7.403856364458859218e+01
1.400000000000000133e+00,-7.414044188719678630e+01
1.600000000000000089e+00,-7.452955067859194571e+01
1.800000000000000044e+00,-7.403396152593211355e+01
2.000000000000000000e+00,-7.387716102718663080e+01
2.200000000000000178e+00,-7.428153548669853024e+01
2.400000000000000355e+00,-7.386529373437699064e+01
2.600000000000000089e+00,-7.368745345835827720e+01
2.800000000000000266e+00,-7.424422617913727152e+01
3.000000000000000000e+00,-7.408340951637894989e+01
3.200000000000000178e+00,-7.403237419657017426e+01
3.400000000000000355e+00,-7.421508583721512764e+01
3.600000000000000089e+00,-7.399236023954991026e+01
3.800000000000000266e+00,-7.385881764744944178e+01
4.000000000000000000e+00,-7.355654794850708811e+01
4.200000000000000178e+00,-7.445455139981496018e+01
4.400000000000000355e+00,-7.340499191808234514e+01
4.600000000000000533e+00,-7.375141924230629797e+01
4.800000000000000711e+00,-7.442244996976785387e+01
5.000000000000000000e+00,-7.420278191857994443e+01
5.200000000000000178e+00,-7.454491608862177543e+01
5.400000000000000355e+00,-7.426200893398078051e+01
5.600000000000000533e+00,-7.408622032025267856e+01
5.800000000000000711e+00,-7.390142124579456606e+01
6.000000000000000000e+00,-7.422925056955425305e+01
6.200000000000000178e+00,-7.353935225869400938e+01
6.400000000000000355e+00,-7.417760168987022951e+01
6.600000000000000533e+00,-7.397613820700082954e+01
6.800000000000000711e+00,-7.413619373132215173e+01
7.000000000000000000e+00,-7.371402910005568287e+01
7.200000000000000178e+00,-7.375694609613972830e+01
7.400000000000000355e+00,-7.390497434379835795e+01
7.600000000000000533e+00,-7.385245692984572941e+01
7.800000000000000711e+00,-7.411657422280212870e+01
8.000000000000000000e+00,-7.425262104634438742e+01
8.200000000000001066e+00,-7.371712162169234261e+01
8.400000000000000355e+00,-7.417584326307600406e+01
8.599999999999999645e+00,-7.401841446730094276e+01
8.800000000000000711e+00,-7.356790943203861843e+01
9.000000000000000000e+00,-7.386201860658549379e+01
9.200000000000001066e+00,-7.425815231906808833e+01
9.400000000000000355e+00,-7.386299776312145582e+01
9.600000000000001421e+00,-7.379948176082447731e+01
9.800000000000000711e+00,-7.340927312985149911e+01
1.000000000000000000e+01,-7.335985272627215181e+01
1.020000000000000107e+01,-7.362521904182968058e+01
1.040000000000000036e+01,-7.397261847689405556e+01
1.060000000000000142e+01,-7.357849186182772883e+01
1.080000000000000071e+01,-7.405696091007024506e+01
1.100000000000000000e+01,-7.401242437167289268e+01
1.120000000000000107e+01,-7.395233643344040786e+01
1.140000000000000036e+01,-7.315065035145698857e+01
1.160000000000000142e+01,-7.332656745698974987e+01
1.180000000000000071e+01,-7.358650671169708346e+01
1.200000000000000000e+01,-7.386698534527339177e+01
1.220000000000000107e+01,-7.435288692602551919e+01
1.240000000000000036e+01,-7.376353750759763273e+01
1.260000000000000142e+01,-7.383019335490298829e+01
1.280000000000000071e+01,-7.347543015134134237e+01
1.300000000000000000e+01,-7.387284068512734336e+01
1.320000000000000107e+01,-7.376607111168851816e+01
1.340000000000000036e+01,-7.346818658347264375e+01
1.360000000000000142e+01,-7.351488911090086731e+01
1.380000000000000071e+01,-7.354378459858068595e+01
1.400000000000000000e+01,-7.370978523709919727e+01
1.420000000000000107e+01,-7.373813317613036133e+01
1.440000000000000036e+01,-7.320507616937520368e+01
1.460000000000000142e+01,-7.384959710209635375e+01
1.480000000000000071e+01,-7.355491105690354914e+01
1.500000000000000000e+01,-7.380112971336555461e+01
1.520000000000000107e+01,-7.367737850383504394e+01
1.540000000000000036e+01,-7.378636066852884312e+01
1.560000000000000142e+01,-7.367873594816873606e+01
1.580000000000000071e+01,-7.382327759730613082e+01
1.600000000000000000e+01,-7.361286236571871200e+01
1.619999999999999929e+01,-7.402957759234948298e+01
1.640000000000000213e+01,-7.325152662193029585e+01
1.660000000000000142e+01,-7.388726433867095977e+01
1.680000000000000071e+01,-7.371364776606586133e+01
1.700000000000000000e+01,-7.361731125091363026e+01
1.719999999999999929e+01,-7.319316637635949974e+01
1.740000000000000213e+01,-7.325220875475604032e+01
1.760000000000000142e+01,-7.342407195120439667e+01
1.780000000000000071e+01,-7.332307297379671240e+01
1.800000000000000000e+01,-7.383626674549613256e+01
1.819999999999999929e+01,-7.348720911102276432e+01
1.840000000000000213e+01,-7.370213642643324192e+01
1.860000000000000142e+01,-7.367323729741818283e+01
1.880000000000000071e+01,-7.336583804218601301e+01
1.900000000000000000e+01,-7.328835187701308485e+01
1.920000000000000284e+01,-7.307149270269951558e+01
1.940000000000000213e+01,-7.384143683060852936e+01
1.960000000000000142e+01,-7.326171342334282599e+01
1.980000000000000071e+01,-7.320960993255886251e+01
2.000000000000000000e+01,-7.323815391452073698e+01
2.020000000000000284e+01,-6.782329812954395720e+01
2.040000000000000213e+01,-6.262863966291710227e+01
2.060000000000000142e+01,-5.823773595794480684e+01
2.080000000000000071e+01,-5.288033018137880248e+01
2.100000000000000000e+01,-4.714782477548300221e+01
2.120000000000000284e+01,-4.159186025922655716e+01
2.140000000000000213e+01,-3.359328378410702243e+01
2.160000000000000142e+01,-2.332977273086924086e+01
2.180000000000000071e+01,-1.058960120414864292e+01
2.200000000000000000e+01,1.377243173728233572e+00
2.220000000000000284e+01,6.942984111122992630e+00
2.240000000000000213e+01,1.154631473480194614e+01
