0.000000000000000000e+00,-8.511702699873224276e+01
2.000000000000000111e-01,-8.439143486132537930e+01
4.000000000000000222e-01,-8.405089004281076370e+01
6.000000000000000888e-01,-8.434160372101085557e+01
8.000000000000000444e-01,-8.509857301332104385e+01
1.000000000000000000e+00,-8.425651573651720128e+01
1.200000000000000178e+00,-8.440089494849337370e+01
1.400000000000000133e+00,-8.479163155047933742e+01
1.600000000000000089e+00,-8.544486482907902314e+01
1.800000000000000044e+00,-8.461350064552104300e+01
2.000000000000000000e+00,-8.485080222189756682e+01
2.200000000000000178e+00,-8.424273740170256985e+01
2.400000000000000355e+00,-8.481814622122669789e+01
2.600000000000000089e+00,-8.475270833619573807e+01
2.800000000000000266e+00,-8.460676898468675233e+01
3.000000000000000000e+00,-8.502046248285832064e+01
3.200000000000000178e+00,-8.445283256649430825e+01
3.400000000000000355e+00,-8.470148326292185459e+01
3.600000000000000089e+00,-8.471061546352402161e+01
3.800000000000000266e+00,-8.478116504711320545e+01
4.000000000000000000e+00,-8.475618102392770936e+01
4.200000000000000178e+00,-8.471560664250554851e+01
4.400000000000000355e+00,-8.485423295914098674e+01
4.600000000000000533e+00,-8.478558993290947399e+01
4.800000000000000711e+00,-8.484710584650008514e+01
5.000000000000000000e+00,-8.447314548482877683e+01
5.200000000000000178e+00,-8.422513694036001652e+01
5.400000000000000355e+00,-8.462325525880419264e+01
5.600000000000000533e+00,-8.437398023975983108e+01
5.800000000000000711e+00,-8.465205730836834164e+01
6.000000000000000000e+00,-8.447281733114840563e+01
6.200000000000000178e+00,-8.466468883879915097e+01
6.400000000000000355e+00,-8.475161067252948044e+01
6.600000000000000533e+00,-8.462149990315818116e+01
6.800000000000000711e+00,-8.478308112797780893e+01
7.000000000000000000e+00,-8.471488896993062667e+01
7.200000000000000178e+00,-8.432498565194070750e+01
7.400000000000000355e+00,-8.493594095925163856e+01
7.600000000000000533e+00,-8.491510306986386070e+01
7.800000000000000711e+00,-8.516701796767235066e+01
